epoch,lr,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
36,0.0005,5.988095160244273,0.8876727012514501,5.237078012738909,931.2079802734086,4.863562045778547,0.37351597377232143,4.907006046398967,0.3603630331503291,0.0,0.0,5.988095160244273
37,0.0005,5.982209380792112,0.8859659835695576,5.2577018397195,947.287918731614,4.87585118157523,0.3818506449460983,4.903410655300633,0.3595995761099316,0.0,0.0,5.982209380792112
38,0.0005,5.979906662791764,0.8837329259030674,5.247753197806222,937.6994987863459,4.871106645039149,0.37664654978684015,4.9039608637491865,0.35864859920780673,0.0,0.0,5.979906662791764
39,0.0005,5.9752271678172,0.8815801804493606,5.24940185546875,941.0352999007094,4.870441613878523,0.37896021561963217,4.902079420024846,0.3577159144440476,0.0,0.0,5.9752271678172
40,0.0005,5.967248595490748,0.8776651818321609,5.241297381264823,937.6825583290041,4.865330961772374,0.37596641608646936,4.898849334846548,0.3561330800559245,0.0,0.0,5.967248595490748
41,0.0005,5.959199697792935,0.8753754879948478,5.273115450995309,949.6664090561951,4.890597384316581,0.3825180360249111,4.894496217065928,0.354901154633282,0.0,0.0,5.959199697792935
42,0.0005,5.958586151097097,0.8735777426637353,5.264266245705741,944.5098244128271,4.883889177867345,0.38037705932344706,4.894748382827863,0.35461258523318234,0.0,0.0,5.958586151097097
43,0.0005,5.9540620790857846,0.8724664795517313,5.273936489650182,952.8396183983606,4.890490654536656,0.38344583766801016,4.892688932872954,0.35379104772392583,0.0,0.0,5.9540620790857846
44,0.0005,5.95389022308142,0.8716791936745646,5.249805191584996,938.0262410121572,4.87313597542899,0.37666920104197094,4.892076466359248,0.3539379186370746,0.0,0.0,5.95389022308142
45,0.00025,6.012271563212077,0.8985948742827795,5.22439638546535,928.5578702506083,4.851561634881156,0.3728347454752241,4.916961643971553,0.36510329749308473,0.0,0.0,6.012271563212077
46,0.00025,6.006377229885179,0.8951691346369711,5.241420718601772,937.0916693134678,4.864101443971906,0.377319290808269,4.914306536823714,0.3640235654350852,0.0,0.0,6.006377229885179
47,0.00025,5.998126552218483,0.8928666382924761,5.2466691221509665,937.1453693143905,4.869168833323887,0.37750031011445184,4.911093796191572,0.3623442516034963,0.0,0.0,5.998126552218483
48,0.00025,6.003887445748258,0.894139976706264,5.24152409689767,934.9473794597851,4.865346908569336,0.37617719897202084,4.914551530565534,0.36311196915957394,0.0,0.0,6.003887445748258
49,0.00025,5.98906405766805,0.8890155018939594,5.239776250294277,937.6238383918788,4.862608814239502,0.37716745351042064,4.906160435709013,0.3609678787844522,0.0,0.0,5.98906405766805
50,0.00025,5.989083925882976,0.888417173600714,5.238534675325666,934.6335031511245,4.863001189913068,0.37553349690777915,4.9067593593986665,0.36077484589855685,0.0,0.0,5.989083925882976
51,0.00025,5.978400379622063,0.8839446314065653,5.25323680468968,943.4844775472856,4.873453494480678,0.37978329658508303,4.90149652390253,0.358967943459141,0.0,0.0,5.978400379622063
52,0.00025,5.983566997813529,0.8861180259911788,5.243552718843732,937.4530907266716,4.866681589399065,0.37687107835497174,4.904817937993679,0.3595830187911079,0.0,0.0,5.983566997813529
53,0.00025,5.974197377963942,0.8817437813381852,5.243579741886684,937.6386975538817,4.866162954057966,0.37741676228387017,4.900178886595226,0.3580061675739937,0.0,0.0,5.974197377963942
54,0.00025,5.970448750216945,0.8804154309898624,5.253013787950788,941.1004925111143,4.874185167040143,0.3788286302770887,4.898401159818481,0.3573491948396981,0.0,0.0,5.970448750216945
55,0.00025,5.975205538224201,0.8810597314191018,5.255309513636997,945.262056372273,4.874879203523908,0.38043031862803867,4.901440779368083,0.3579215859474779,0.0,0.0,5.975205538224201
56,0.00025,5.966228465644681,0.878923225960692,5.237677758080618,933.4980312038846,4.8629015445709225,0.3747761917965753,4.896702007371552,0.3565088242900615,0.0,0.0,5.966228465644681
57,0.00025,5.960978666941325,0.8760200099702903,5.268540205274309,950.5823918970049,4.885535505839757,0.3830046964543206,4.895399388812837,0.35519309493960166,0.0,0.0,5.960978666941325
58,0.00025,5.96488432332772,0.8769341570959094,5.247375202178955,940.5903083042369,4.8687831401824955,0.3785920713629041,4.897080544711781,0.35593459212861095,0.0,0.0,5.96488432332772
59,0.00025,5.953030342958411,0.8714891095045803,5.26846707207816,948.9053573931315,4.886327464239938,0.38213958953108107,4.891477215046785,0.3538510442591038,0.0,0.0,5.953030342958411
60,0.000125,6.005275499253046,0.895947450690587,5.230069848469325,930.936524068215,4.8562871388026645,0.3737827215875898,4.913680459366364,0.36386501120061293,0.0,0.0,6.005275499253046
61,0.000125,6.006005968366351,0.8961320375686626,5.24020630972726,936.9889108043452,4.863556303296771,0.3766500213316509,4.9149024275695385,0.36370118600981577,0.0,0.0,6.006005968366351
62,0.000125,5.999343982359179,0.8940923008954075,5.2300078528268,931.2735652972956,4.855755206516811,0.3742526352405548,4.910253852403083,0.36303004298080394,0.0,0.0,5.999343982359179
63,0.000125,5.995227499073055,0.8922371487342268,5.243575688770839,938.2754608237697,4.866024725777763,0.37755099662712643,4.908827207526382,0.3621334275420831,0.0,0.0,5.995227499073055
64,0.000125,5.989139910457896,0.8887693771148849,5.234850072860718,933.6085927348938,4.860031066622053,0.37481900836740223,4.9066684456909595,0.3608238182100309,0.0,0.0,5.989139910457896
65,0.000125,5.9943730263482955,0.8909312129241842,5.227078519548688,930.0212226729516,4.853931100027902,0.37314740802560536,4.907812527247837,0.3621868341147494,0.0,0.0,5.9943730263482955
66,0.000125,5.9969373625151965,0.8912220696105163,5.242933995383126,938.185452789999,4.865817362921579,0.3771166554519108,4.909022872950755,0.3626381657561477,0.0,0.0,5.9969373625151965
67,0.000125,5.983223373387136,0.886013978502346,5.248827511923654,941.4713164912248,4.870135034833636,0.378692473258291,4.903481908395988,0.3599138219340318,0.0,0.0,5.983223373387136
68,0.000125,5.984755820968524,0.8868502194339621,5.239847544261387,936.530521802361,4.863809926169259,0.37603762234960286,4.90484652551664,0.35996976940810277,0.0,0.0,5.984755820968524
69,0.000125,5.976775179103929,0.8844781063405864,5.2310087135859895,932.4546232393751,4.856751183101109,0.37425754496029445,4.900110621030639,0.3588881819021134,0.0,0.0,5.976775179103929
70,0.000125,5.974723394225244,0.8830999085371104,5.235444211959839,933.7208117106869,4.86014152935573,0.3753026970795223,4.900716872442336,0.35800217913121596,0.0,0.0,5.974723394225244
71,0.000125,5.978938427101187,0.8837075587548892,5.235233504431588,933.9988078191793,4.859658248083932,0.3755752648626055,4.903143710830585,0.35859823774318306,0.0,0.0,5.978938427101187
72,0.000125,5.976951663996897,0.8826401682483384,5.247379391533988,941.6067239165238,4.86824609211513,0.379133294735636,4.901050525457681,0.3586337126436688,0.0,0.0,5.976951663996897
73,0.000125,5.970630613314051,0.880542544218926,5.25237090247018,942.7943644251329,4.872661365781512,0.37970953243119376,4.898279261426861,0.3574504505614845,0.0,0.0,5.970630613314051
74,0.000125,5.96921782915284,0.8797356971880466,5.268129702976772,952.2122077125621,4.884021888460432,0.3841078106846128,4.897598506642037,0.3572064407017766,0.0,0.0,5.96921782915284
75,6.25e-05,6.008573746194645,0.8975290721527847,5.236450440543038,933.8818701023155,4.860938569477626,0.3755118480750493,4.915395843739412,0.36439263475995487,0.0,0.0,6.008573746194645
76,6.25e-05,6.001553503023524,0.895319230484664,5.232911239351545,932.4211293835989,4.858252443586077,0.3746587766068322,4.911522573354293,0.36334364775086747,0.0,0.0,6.001553503023524
77,6.25e-05,5.9928666069394065,0.8916331944763515,5.23936744417463,935.7121008417711,4.863031373705183,0.3763360538652965,4.908298761666226,0.3615226117121119,0.0,0.0,5.9928666069394065
78,6.25e-05,5.99132488536186,0.8905343291933094,5.239160619463239,935.6149736116384,4.863115208489554,0.3760454067162105,4.9066188027258635,0.3615686903599979,0.0,0.0,5.99132488536186
79,6.25e-05,5.992592042806197,0.8909091806165846,5.232849536623274,933.1900942602759,4.857774891172137,0.37507463480745046,4.907319091615223,0.3617576478289909,0.0,0.0,5.992592042806197
80,6.25e-05,5.992578970331724,0.8898410073933847,5.236167785099575,934.1859142369719,4.860757384981428,0.3754103916031974,4.906779448191325,0.36193317539837894,0.0,0.0,5.992578970331724
81,6.25e-05,5.9862454018625275,0.8883694750319253,5.2469584737505235,938.6590664450322,4.869323008401054,0.3776354321411678,4.904982008901583,0.3604211247697168,0.0,0.0,5.9862454018625275
82,6.25e-05,5.988577849199983,0.8895205263284861,5.234493092128209,932.685925524074,4.859857334409441,0.37463576325348447,4.90564742704638,0.36097680447863884,0.0,0.0,5.988577849199983
83,6.25e-05,5.9869577544076105,0.8892771332688953,5.245411443710327,938.676317096146,4.867865548815046,0.37754589787551335,4.9042734678099755,0.36089476415900146,0.0,0.0,5.9869577544076105
84,6.25e-05,5.988041018142181,0.8881801839692468,5.243270683288574,938.9120201624676,4.865379776273455,0.3778909368174417,4.905989844782823,0.360683718100697,0.0,0.0,5.988041018142181
85,6.25e-05,5.987839137615801,0.889283052733022,5.237792062759399,936.0481854754148,4.861367191587176,0.3764248924595969,4.905860404579007,0.36065957234019325,0.0,0.0,5.987839137615801
86,6.25e-05,5.983042463964345,0.886203573753667,5.2503820896148685,942.909849616205,4.87070358821324,0.3796785214117595,4.903411485710922,0.3598769844389286,0.0,0.0,5.983042463964345
87,6.25e-05,5.9762259340610635,0.8836308544301648,5.240453631537301,936.9175213408595,4.863664034434727,0.37678958305290766,4.900772818091776,0.3584843644884979,0.0,0.0,5.9762259340610635
88,6.25e-05,5.980599416356508,0.8856392365040148,5.238112824303763,935.1786203963985,4.862094000407628,0.376018825173378,4.903089247593264,0.3591700547000989,0.0,0.0,5.980599416356508
89,6.25e-05,5.972089932889355,0.8832135405909062,5.247999327523368,939.5850792961909,4.869973714011056,0.3780256084033421,4.8982277176007125,0.35795407615551333,0.0,0.0,5.972089932889355
90,3.125e-05,6.00773320879255,0.8974589193431811,5.237290702547345,934.8456754914581,4.8612517084394185,0.37603899240493777,4.915337585267567,0.36413188248264544,0.0,0.0,6.00773320879255
91,3.125e-05,6.0036928897001305,0.8950609926439403,5.239375482286726,935.845912726077,4.862922028132847,0.3764534660748073,4.913735915203484,0.3633189947426725,0.0,0.0,6.0036928897001305
92,3.125e-05,5.997444558305805,0.8943963308937095,5.235723297936576,933.516261369249,4.860409443719046,0.37531386400972094,4.909904415104665,0.3625133854596793,0.0,0.0,5.997444558305805
93,3.125e-05,5.997609011980952,0.8923485195198186,5.228797592435565,929.8687100484673,4.855193941933768,0.37360360963003975,4.909830755116988,0.36259275228798793,0.0,0.0,5.997609011980952
94,3.125e-05,6.000252383095877,0.8951632590639859,5.228850507736206,930.8837394806387,4.8548769201551165,0.3739735986505236,4.911832686184215,0.36280656104185144,0.0,0.0,6.000252383095877
95,3.125e-05,5.996456804729643,0.8924205682222215,5.234886244365147,934.0747484645398,4.859338671820504,0.37554759851523806,4.9102222870807255,0.36207817363090256,0.0,0.0,5.996456804729643
96,3.125e-05,5.995237642404985,0.8929591077708441,5.236434759412493,934.4324516828227,4.860779578345163,0.3756551844733102,4.90921975479645,0.3620059652393367,0.0,0.0,5.995237642404985
97,3.125e-05,5.9905267313224115,0.8900434172593427,5.23455216544015,933.8334664817285,4.859302909033639,0.3752492525747844,4.906173556840339,0.3614510632291132,0.0,0.0,5.9905267313224115
98,3.125e-05,5.986218189706608,0.8880633095361812,5.244588565826416,938.4136024522754,4.866790226527622,0.3777983431305204,4.904881603863775,0.36044552780333017,0.0,0.0,5.986218189706608
99,3.125e-05,5.9943469430313625,0.8917276402201614,5.231139353343418,931.809704907139,4.856864132199969,0.37427518963813783,4.908619390863951,0.36190918939454214,0.0,0.0,5.9943469430313625
100,3.125e-05,5.988053107748226,0.8902108552464444,5.23596408707755,933.9204729788809,4.860600975581578,0.37536313022886003,4.905741230971148,0.3607706275521492,0.0,0.0,5.988053107748226
101,3.125e-05,5.9881469149167845,0.8893773390057631,5.238798693248204,936.4255956447881,4.862149293082101,0.3766493665320533,4.905861163625912,0.36076191878643166,0.0,0.0,5.9881469149167845
102,3.125e-05,5.986566939321505,0.8887961801964834,5.235718631744385,934.1735687856125,4.860353401729038,0.37536526662962777,4.904063704873429,0.3608344091850073,0.0,0.0,5.986566939321505
103,3.125e-05,5.987850597926548,0.8901458872612833,5.238872739246913,935.874770976213,4.862659106935774,0.37621362592492785,4.905676384361422,0.3607247317729353,0.0,0.0,5.987850597926548
104,3.125e-05,5.988867808361443,0.8892012915530495,5.238967609405518,936.665012221421,4.862211220605033,0.3767563785825457,4.906196665601666,0.36089038848876953,0.0,0.0,5.988867808361443
105,1.5625e-05,6.010868286599918,0.8990637329603424,5.2317759173257015,931.4839980176638,4.857346752711705,0.374429190158844,4.916311247819135,0.36485234794973515,0.0,0.0,6.010868286599918
106,1.5625e-05,5.998840896450743,0.8939658663497956,5.232096529006958,931.8837669462079,4.857631124768939,0.37446541232722147,4.910904997871036,0.3626453022973067,0.0,0.0,5.998840896450743
107,1.5625e-05,6.003034429485295,0.8954073384534945,5.2340138639722555,933.0981500259644,4.859034756251744,0.3749791247504098,4.9120161192757745,0.3636727746652097,0.0,0.0,6.003034429485295
108,1.5625e-05,6.001776704982835,0.8950386578399349,5.234243386132377,933.0878910695798,4.859078087125506,0.3751652849572045,4.911500522068569,0.3634254056580213,0.0,0.0,6.001776704982835
109,1.5625e-05,5.995095168652178,0.8930267653830893,5.235173034667969,933.5547341323505,4.859858580998012,0.37531445920467377,4.9088979481028865,0.3620657399803603,0.0,0.0,5.995095168652178
110,1.5625e-05,5.9960015160696845,0.8932411675647662,5.234352649961199,933.244415436916,4.859186444963727,0.3751662015914917,4.908708874060183,0.36243087904793875,0.0,0.0,5.9960015160696845
111,1.5625e-05,5.99920181027886,0.8938383205049377,5.233618743079049,933.2990808981145,4.858553586687361,0.37506516235215326,4.911030542282831,0.36272375234941234,0.0,0.0,5.99920181027886
112,1.5625e-05,6.001556263488977,0.8950172788377777,5.230580507005964,931.4495747714457,4.856327554157802,0.37425295284816196,4.910907550733917,0.36354956456593107,0.0,0.0,6.001556263488977
113,1.5625e-05,5.996751584163328,0.8925976168320444,5.233058493477958,932.9265954839885,4.858040019444057,0.3750184808458601,4.90834700655775,0.3628015287068425,0.0,0.0,5.996751584163328
114,1.5625e-05,5.989963674220909,0.8899063769048423,5.236819022042411,934.6636091113053,4.860986811774118,0.37583222389221194,4.906960474390562,0.3610010587033771,0.0,0.0,5.989963674220909
115,1.5625e-05,5.9919122449394795,0.8906220055241066,5.237864433016096,934.3324376740132,4.8621875762939455,0.3756768537419183,4.906171107778744,0.3619137041422786,0.0,0.0,5.9919122449394795
116,1.5625e-05,5.99420826775687,0.8911570841168868,5.233920724051339,933.3551117733737,4.858825833456857,0.37509492124829974,4.908724171774728,0.36182802854752055,0.0,0.0,5.99420826775687
117,1.5625e-05,5.991606618271393,0.8906625788019902,5.239236266272409,936.0434970350468,4.862818881443569,0.3764174167598997,4.907897128539831,0.36123649664476615,0.0,0.0,5.991606618271393
118,1.5625e-05,5.992312363215855,0.890552415575515,5.2364019053322926,934.7400154440783,4.860691520145961,0.3757103758198874,4.907598725792502,0.3615712170698205,0.0,0.0,5.992312363215855
119,1.5625e-05,5.991020413483081,0.8918055884596795,5.235475942066738,934.310151553718,4.859811305999756,0.37566460371017457,4.907238969997484,0.3612604792020759,0.0,0.0,5.991020413483081
120,7.8125e-06,6.0132808425799515,0.8974681349456188,5.229964481081281,930.5714481018459,4.8560026850019185,0.37396182417869567,4.916954241642336,0.36544220301569724,0.0,0.0,6.0132808425799515
